Ticker,Preço,Market Cap,FCO,Adjusted FCO,Capex,Capex (Raw),Depreciação,Ajuste Expansão,Juros,Impostos,Arrendamentos,FCF,FCF Yield,Rev Growth 5Y,Setor,Status
DHR,203.25,142881914880,6416000000.0,7135000000.0,-1156000000.0,-1156000000.0,2447000000.0,False,265000000.0,633000000.0,1278000000.0,3803000000.0,0.02661638460818478,-0.026665255865112814,Healthcare,🔴 Caro
TOTS3.SA,34.37,19483140096,1203183000.0,1494235000.0,-257628000.0,-257628000.0,341084000.0,False,261972000.0,200256000.0,258933000.0,515446000.0,0.026456002341523174,0.1502186881015266,Technology,🔴 Caro
MSFT,505.41,3752944992256,182935000000.0,187830000000.0,-38534000000.0,-115948000000.0,38534000000.0,True,3051000000.0,32185000000.0,16532000000.0,97528000000.0,0.025987058217278373,0.1612397915820203,Technology,🔴 Caro
PG,146.13,339412123648,19556000000.0,19194000000.0,-4409000000.0,-4409000000.0,3160000000.0,False,877000000.0,4233000000.0,887000000.0,8788000000.0,0.02589182703772221,0.020025694093399382,Consumer Defensive,🔴 Caro
PLD,135.19,131417038848,5008434000.0,5203656000.0,0.0,0.0,2626028000.0,False,972259000.0,204017000.0,643461000.0,3383919000.0,0.02574946924434905,0.13741104437395912,Real Estate,🔴 Caro
MMM,162.02,83557351424,2306000000.0,5502000000.0,-910000000.0,-910000000.0,1308000000.0,False,946000000.0,1003000000.0,615000000.0,2028000000.0,0.02427075494182672,-0.01570080136859997,Industrials,🔴 Caro
GOOGL,349.39,4273017192448,164713000000.0,164095000000.0,-21136000000.0,-91447000000.0,21136000000.0,True,736000000.0,26656000000.0,12744000000.0,102823000000.0,0.024063324664765268,0.12511745609215974,Communication Services,🔴 Caro
QCOM,180.15,192411090944,14012000000.0,13598000000.0,-1192000000.0,-1192000000.0,1602000000.0,False,664000000.0,7122000000.0,0.0,4620000000.0,0.024011089887456753,0.0006330832838727929,Technology,🔴 Caro
ISRG,377.94,135407607808,3030500000.0,4302800000.0,-539800000.0,-539800000.0,677100000.0,False,0.0,434800000.0,87000000.0,3241200000.0,0.02393661665300099,0.17386716793068868,Healthcare,🔴 Caro
APD,287.13,63939698688,3256800000.0,4108400000.0,-1564200000.0,-7022600000.0,1564200000.0,True,214000000.0,94300000.0,707800000.0,1528100000.0,0.023899080404749997,-0.01766923192508929,Basic Materials,🔴 Caro
ALOS3.SA,28.44,14224013312,1726228000.0,1585587000.0,-128137000.0,-128137000.0,634825000.0,False,827101000.0,72308000.0,220368000.0,337673000.0,0.023739643136801925,0.3702408540241322,Real Estate,🔴 Caro
B3SA3.SA,17.37,86513909760,4358630000.0,6408136000.0,-287273000.0,-287273000.0,387023000.0,False,1720743000.0,2359029000.0,0.0,2041091000.0,0.0235926338973956,0.03473352269584851,Financial Services,🔴 Caro
KO,89.35,384432734208,7408000000.0,14616000000.0,-1050000000.0,-2112000000.0,1050000000.0,True,1654000000.0,2861000000.0,0.0,9051000000.0,0.023543780730968904,0.03689014114187783,Consumer Defensive,🔴 Caro
UNH,383.55,344272470016,19697000000.0,17415000000.0,-3622000000.0,-3622000000.0,4361000000.0,False,4002000000.0,1890000000.0,0.0,7901000000.0,0.022949845509380413,0.11352161443193465,Healthcare,🔴 Caro
WEGE3.SA,50.74,212896415744,6451033000.0,8130213000.0,-1001296000.0,-2691321000.0,1001296000.0,True,179358000.0,1371719000.0,847153000.0,4730687000.0,0.022220604247694214,0.10914428739363924,Industrials,🔴 Caro
NFLX,80.32,334447640576,10149273000.0,10605493000.0,-688220000.0,-688220000.0,16755555000.0,False,776510000.0,1741351000.0,0.0,7399412000.0,0.02212427627612028,0.12639718371360664,Communication Services,🔴 Caro
PSSA3.SA,50.04,32075255808,1368371000.0,2490532000.0,-405442000.0,-405442000.0,422720000.0,False,50079000.0,1215437000.0,131337000.0,688237000.0,0.021456945008318358,0.2048804612977826,Financial Services,🔴 Caro
NOW,142.35,147170263040,5444000000.0,5415000000.0,-911000000.0,-911000000.0,738000000.0,False,23000000.0,513000000.0,912000000.0,3056000000.0,0.02076506446937176,0.22376517864742618,Technology,🔴 Caro
BBSE3.SA,39.77,77203456000,3710770000.0,3521837000.0,0.0,0.0,0.0,False,2186000.0,1924039000.0,0.0,1595612000.0,0.020667623998594054,0.09737349629767356,Financial Services,🔴 Caro
CVX,212.17,416193380352,33939000000.0,35587000000.0,-17347000000.0,-17347000000.0,20457000000.0,False,1217000000.0,7258000000.0,1445000000.0,8320000000.0,0.019990707187517665,-0.07852874895364959,Energy,🔴 Caro
WM,218.09,87173890048,6043000000.0,6556000000.0,-3227000000.0,-3227000000.0,2863000000.0,False,912000000.0,717000000.0,0.0,1700000000.0,0.019501252026999597,0.08563152473174229,Industrials,🔴 Caro
AVGO,344.72,1645565706240,27537000000.0,36037000000.0,-623000000.0,-623000000.0,8775000000.0,False,3210000000.0,397000000.0,39000000.0,31768000000.0,0.019305215148526404,0.24378426000041764,Technology,🔴 Caro
XOM,165.08,678794428416,51970000000.0,59698000000.0,-28358000000.0,-28358000000.0,25993000000.0,False,603000000.0,11504000000.0,6313000000.0,12920000000.0,0.019033744914715125,-0.06688991546295975,Energy,🔴 Caro
D,64.46,56694243328,5361000000.0,6732000000.0,-2684000000.0,-12641000000.0,2684000000.0,True,2022000000.0,532000000.0,436000000.0,1058000000.0,0.01866150666971646,0.05798731389635825,Utilities,🔴 Caro
CAT,784.0,360385118208,11739000000.0,12087000000.0,-2262000000.0,-4286000000.0,2262000000.0,True,502000000.0,2768000000.0,6000000.0,6549000000.0,0.018172226513027592,0.0438323160905727,Industrials,🔴 Caro
CMIG3.SA,17.18,49146515456,4077000000.0,4661000000.0,-1078000000.0,-1078000000.0,1533000000.0,False,1503000000.0,771000000.0,417000000.0,892000000.0,0.018149811674819383,0.10361338553826949,Utilities,🔴 Caro
NVDA,210.96,5094050889728,102718000000.0,118667000000.0,-2843000000.0,-6042000000.0,2843000000.0,True,259000000.0,21383000000.0,2572000000.0,91610000000.0,0.017983722970794973,1.0004509499443963,Technology,🔴 Caro
AXP,327.78,221353050112,18428000000.0,17564000000.0,-2425000000.0,-2425000000.0,1777000000.0,False,8234000000.0,2962000000.0,3000000.0,3940000000.0,0.01779961919660218,0.10966360326420155,Financial Services,🔴 Caro
AAPL,333.08,4861029515264,111482000000.0,136482000000.0,-12715000000.0,-12715000000.0,11698000000.0,False,3933000000.0,20719000000.0,12842000000.0,86273000000.0,0.017747886477359632,0.01812535743479393,Technology,🔴 Caro
NEM,123.07,129677910016,10334000000.0,10544000000.0,-3035000000.0,-3035000000.0,2521000000.0,False,229000000.0,4596000000.0,474000000.0,2210000000.0,0.017042224074457435,0.23911830284606483,Basic Materials,🔴 Caro
LLY,1138.28,1015051386880,16813000000.0,24906000000.0,-1997000000.0,-10849000000.0,1997000000.0,True,780600000.0,5091000000.0,0.0,17037400000.0,0.016784765993343914,0.31687374880620434,Healthcare,🔴 Caro
UNP,285.08,169359048704,9290000000.0,9651000000.0,-2465000000.0,-3791000000.0,2465000000.0,True,1309000000.0,2028000000.0,1008000000.0,2841000000.0,0.016775011561179724,-0.004915242301498868,Industrials,🔴 Caro
PSX,257.06,103064354816,4962000000.0,6143000000.0,-2233000000.0,-2233000000.0,3251000000.0,False,1086000000.0,892000000.0,290000000.0,1642000000.0,0.015931793324000815,-0.0799841840778086,Energy,🔴 Caro
TXN,263.42,240567713792,7153000000.0,7424000000.0,-1999000000.0,-4550000000.0,1999000000.0,True,543000000.0,709000000.0,344000000.0,3829000000.0,0.01591651655845487,-0.040677564911326236,Technology,🔴 Caro
AMAT,424.21,336651976704,7958000000.0,8158000000.0,-435000000.0,-2260000000.0,435000000.0,True,269000000.0,2273000000.0,495000000.0,4686000000.0,0.01391941923489773,0.032334704568867556,Technology,🔴 Caro
RTX,195.34,263271055360,10567000000.0,11841000000.0,-3119000000.0,-3119000000.0,4378000000.0,False,1835000000.0,1664000000.0,1602000000.0,3621000000.0,0.013753885686554494,0.09723101071987417,Industrials,🔴 Caro
CPLE3.SA,15.92,47276199936,3028446000.0,1897801000.0,-205888000.0,-205888000.0,1481886000.0,False,240952000.0,577618000.0,292962000.0,580381000.0,0.012276388558845441,0.08344364161714024,Utilities,🔴 Caro
GGPS3.SA,12.8,9630086144,786118000.0,1461679000.0,-6582000.0,-6582000.0,419789000.0,False,952680000.0,274417000.0,110840000.0,117160000.0,0.012166038626040352,0.23306152860669838,Industrials,🔴 Caro
NSC,320.05,71885905920,4361000000.0,4060000000.0,-1393000000.0,-2204000000.0,1393000000.0,True,792000000.0,792000000.0,218000000.0,865000000.0,0.012032956793542207,-0.015000939727698559,Industrials,🔴 Caro
EMR,148.3,82721742848,3098000000.0,3107000000.0,-431000000.0,-431000000.0,1518000000.0,False,387000000.0,696000000.0,643000000.0,950000000.0,0.011484284146981903,0.09282630664203761,Industrials,🔴 Caro
MPC,396.45,111332982784,8253000000.0,8722000000.0,-3486000000.0,-3486000000.0,3251000000.0,False,1412000000.0,1137000000.0,1482000000.0,1205000000.0,0.010823387372436178,-0.09232974945771899,Energy,🔴 Caro
CSX,48.91,90604544000,4613000000.0,4857000000.0,-1680000000.0,-2902000000.0,1680000000.0,True,844000000.0,880000000.0,479000000.0,974000000.0,0.010750012714594094,-0.01737875164321634,Industrials,🔴 Caro
GE,317.56,329488334848,8537000000.0,9007000000.0,-1273000000.0,-1273000000.0,1220000000.0,False,843000000.0,1405000000.0,1973000000.0,3513000000.0,0.010661985959595874,0.1631543559703441,Industrials,🔴 Caro
AMD,493.41,805479514112,7709000000.0,10087000000.0,-974000000.0,-974000000.0,3004000000.0,False,131000000.0,103000000.0,625000000.0,8254000000.0,0.010247312135678104,0.13643599335368428,Technology,🔴 Caro
